Location,Temp,Date,Bins
Forster,17.8,2017-10-24,7
Coffs,22.21,2017-10-24,8
Bondi,18.5,2017-10-24,8
Kiama,17,2017-10-24,8
Merimbula,16.7,2017-10-24,8
Sussex,16.8,2017-10-24,8
Ballina,20.7,2017-10-24,8
Byron,20.7,2017-10-24,9
Batemans,16.3,2017-10-24,9
Coffs,19.6,2017-10-24,9
South,21,2017-10-24,10
Evans,20.6,2017-10-24,10
Hawks,18.1,2017-10-24,10
Yamba,20.7,2017-10-24,10
Port,19.5,2017-10-24,10
Coffs,20.91,2017-10-24,11
Kingscliff,22,2017-10-24,11
Crescent,20.7,2017-10-24,11
Old,18.5,2017-10-24,11
Forster,18.1,2017-10-24,11
Bondi,18.7,2017-10-24,12
Kiama,17.1,2017-10-24,12
Merimbula,16.5,2017-10-24,12
Sussex,16.8,2017-10-24,12
Ballina,20.9,2017-10-24,12
Mollymook,17.4,2017-10-24,13
Batemans,16.7,2017-10-24,13
Coffs,19.9,2017-10-24,13
Coffs,19.81,2017-10-24,14
Evans,21.2,2017-10-24,14
Hawks,18.8,2017-10-24,14
Port,19.9,2017-10-24,14
Kingscliff,22.6,2017-10-24,15
Crescent,20.9,2017-10-24,15
Old,19,2017-10-24,15
Forster,18.7,2017-10-24,15
Bondi,18.8,2017-10-24,16
Kiama,17.8,2017-10-24,16
Merimbula,17.3,2017-10-24,16
Sussex,17.1,2017-10-24,16
Ballina,21.8,2017-10-24,16
Coffs,18.88,2017-10-24,17
Byron,21.8,2017-10-24,17
Mollymook,17.8,2017-10-24,17
Batemans,17.8,2017-10-24,17
Coffs,20.1,2017-10-24,17
South,21.5,2017-10-24,18
Evans,21.5,2017-10-24,18
Hawks,19,2017-10-24,18
Yamba,21.4,2017-10-24,18
Port,19.6,2017-10-24,18
Kingscliff,22.6,2017-10-24,19
Crescent,20.7,2017-10-24,19
Old,19.2,2017-10-24,19
Forster,19,2017-10-24,19
Coffs,20.92,2017-10-24,20
Bondi,18.5,2017-10-24,20
Kiama,17.6,2017-10-24,20
Merimbula,17.1,2017-10-24,20
Sussex,16.5,2017-10-24,20
Ballina,21.5,2017-10-24,20
Byron,21.4,2017-10-24,21
Mollymook,17.4,2017-10-24,21
Batemans,17.3,2017-10-24,21
Coffs,19.9,2017-10-24,21
Evans,21.2,2017-10-24,22
Hawks,18.7,2017-10-24,22
Yamba,21.4,2017-10-24,22
Port,19,2017-10-24,22
Coffs,22.25,2017-10-24,23
Kingscliff,22.6,2017-10-24,23
Crescent,20.6,2017-10-24,23
Old,19,2017-10-24,23
Forster,19,2017-10-24,23
Bondi,18.1,2017-10-25,0
Kiama,17.4,2017-10-25,0
Merimbula,16.8,2017-10-25,0
Sussex,16.7,2017-10-25,0
Ballina,21,2017-10-25,0
Byron,21.5,2017-10-25,1
Mollymook,17.4,2017-10-25,1
Batemans,17.3,2017-10-25,1
Coffs,19.8,2017-10-25,1
Coffs,22.6,2017-10-25,2
South,21.5,2017-10-25,2
Evans,21.4,2017-10-25,2
Hawks,18.7,2017-10-25,2
Yamba,21.2,2017-10-25,2
Port,19,2017-10-25,2
Kingscliff,22.6,2017-10-25,3
Crescent,19.5,2017-10-25,3
Old,18.5,2017-10-25,3
Forster,19,2017-10-25,3
Bondi,17.9,2017-10-25,4
Kiama,17.1,2017-10-25,4
Merimbula,17.4,2017-10-25,4
Sussex,16.8,2017-10-25,4
Ballina,20.6,2017-10-25,4
Coffs,22.75,2017-10-25,5
Byron,20.9,2017-10-25,5
Mollymook,17.4,2017-10-25,5
Batemans,17.1,2017-10-25,5
Coffs,19.6,2017-10-25,5
South,21.4,2017-10-25,6
Evans,21.2,2017-10-25,6
Hawks,18.5,2017-10-25,6
Yamba,20.4,2017-10-25,6
Port,18.4,2017-10-25,6
Kingscliff,22.6,2017-10-25,7
Crescent,18.5,2017-10-25,7
Old,17.9,2017-10-25,7
Forster,18.7,2017-10-25,7
Coffs,22.54,2017-10-25,8
Bondi,17.9,2017-10-25,8
Kiama,17.1,2017-10-25,8
Merimbula,17,2017-10-25,8
Sussex,17,2017-10-25,8
Ballina,20.7,2017-10-25,8
Byron,20.7,2017-10-25,9
Batemans,17.1,2017-10-25,9
Coffs,19.6,2017-10-25,9
Evans,21.4,2017-10-25,10
Hawks,18.7,2017-10-25,10
Yamba,20.7,2017-10-25,10
Coffs,21.98,2017-10-25,11
Port,18.5,2017-10-25,11
Kingscliff,22.8,2017-10-25,11
Crescent,19.3,2017-10-25,11
Redhead,17.8,2017-10-25,11
Old,17.9,2017-10-25,11
Forster,18.5,2017-10-25,11
Bondi,18.4,2017-10-25,12
Kiama,17.1,2017-10-25,12
Merimbula,17,2017-10-25,12
Sussex,17.3,2017-10-25,12
Byron,21.4,2017-10-25,13
Mollymook,17.8,2017-10-25,13
Batemans,17.4,2017-10-25,13
Coffs,19.6,2017-10-25,13
Coffs,21.32,2017-10-25,14
South,21.7,2017-10-25,14
Evans,21.7,2017-10-25,14
Hawks,18.8,2017-10-25,14
Yamba,21.4,2017-10-25,14
Port,18.5,2017-10-25,15
Kingscliff,22.9,2017-10-25,15
Crescent,20.1,2017-10-25,15
Redhead,18.1,2017-10-25,15
Old,18.7,2017-10-25,15
Forster,19,2017-10-25,15
Bondi,18.7,2017-10-25,16
Kiama,17.8,2017-10-25,16
Merimbula,17.8,2017-10-25,16
Sussex,17.3,2017-10-25,16
Ballina,20.3,2017-10-25,16
Coffs,20.25,2017-10-25,17
Byron,21,2017-10-25,17
Mollymook,17.8,2017-10-25,17
Batemans,17.6,2017-10-25,17
Coffs,19.8,2017-10-25,17
South,22.1,2017-10-25,18
Evans,22.1,2017-10-25,18
Hawks,18.5,2017-10-25,18
Yamba,21.7,2017-10-25,18
Port,18.5,2017-10-25,18
Kingscliff,22.9,2017-10-25,19
Crescent,19.9,2017-10-25,19
Old,18.7,2017-10-25,19
Forster,19.3,2017-10-25,19
Coffs,21.78,2017-10-25,20
Bondi,18.5,2017-10-25,20
Kiama,17,2017-10-25,20
Merimbula,17.4,2017-10-25,20
Sussex,17.3,2017-10-25,20
Ballina,20.4,2017-10-25,20
Byron,21,2017-10-25,21
Batemans,17.4,2017-10-25,21
Coffs,19.8,2017-10-25,21
Evans,21.7,2017-10-25,22
Hawks,18.5,2017-10-25,22
Coffs,22.55,2017-10-25,23
Port,18.1,2017-10-25,23
Kingscliff,22.6,2017-10-25,23
Crescent,19.2,2017-10-25,23
Old,18.7,2017-10-25,23
Forster,19.3,2017-10-25,23
Bondi,18.4,2017-10-26,0
Kiama,17.1,2017-10-26,0
Merimbula,17.1,2017-10-26,0
Sussex,17.4,2017-10-26,0
Ballina,20.1,2017-10-26,0
Byron,20.7,2017-10-26,1
Mollymook,17.6,2017-10-26,1
Batemans,17.3,2017-10-26,1
Coffs,19.6,2017-10-26,1
Coffs,22.5,2017-10-26,2
South,21.5,2017-10-26,2
Evans,21.7,2017-10-26,2
Hawks,18.5,2017-10-26,2
Yamba,20.9,2017-10-26,2
Port,18.1,2017-10-26,2
Kingscliff,22.3,2017-10-26,3
Crescent,17.9,2017-10-26,3
Old,18.4,2017-10-26,3
Forster,18.8,2017-10-26,3
Bondi,19,2017-10-26,4
Kiama,17,2017-10-26,4
Merimbula,17.1,2017-10-26,4
Sussex,17.3,2017-10-26,4
Ballina,20.3,2017-10-26,4
Coffs,22.77,2017-10-26,5
Byron,20.7,2017-10-26,5
Mollymook,17.4,2017-10-26,5
Batemans,17.3,2017-10-26,5
Coffs,19.2,2017-10-26,5
South,21.2,2017-10-26,6
Evans,21.7,2017-10-26,6
Hawks,18.4,2017-10-26,6
Port,18.1,2017-10-26,6
Kingscliff,21.4,2017-10-26,7
Crescent,18.1,2017-10-26,7
Old,18.2,2017-10-26,7
Forster,18.4,2017-10-26,7
Coffs,23.17,2017-10-26,8
Bondi,19,2017-10-26,8
Kiama,17.1,2017-10-26,8
Merimbula,17,2017-10-26,8
Sussex,17.3,2017-10-26,8
Ballina,20.1,2017-10-26,8
Byron,20.7,2017-10-26,9
Mollymook,17.6,2017-10-26,9
Batemans,17.3,2017-10-26,9
Coffs,19.3,2017-10-26,9
South,20.9,2017-10-26,10
Evans,21.5,2017-10-26,10
Hawks,18.7,2017-10-26,10
Port,17.9,2017-10-26,10
Coffs,22.86,2017-10-26,11
Kingscliff,21.8,2017-10-26,11
Crescent,18.1,2017-10-26,11
Forster,18.4,2017-10-26,11
Bondi,19.2,2017-10-26,12
Kiama,17.9,2017-10-26,12
Merimbula,16.8,2017-10-26,12
Sussex,17.6,2017-10-26,12
Ballina,20.9,2017-10-26,12
Byron,20.9,2017-10-26,13
Mollymook,17.8,2017-10-26,13
Batemans,17.6,2017-10-26,13
Coffs,19.6,2017-10-26,13
Coffs,22.49,2017-10-26,14
South,22,2017-10-26,14
Evans,21.4,2017-10-26,14
Hawks,18.8,2017-10-26,14
Port,18.1,2017-10-26,14
Kingscliff,21.7,2017-10-26,15
Crescent,18.1,2017-10-26,15
Old,18.4,2017-10-26,15
Forster,19.3,2017-10-26,15
Bondi,19.3,2017-10-26,16
Kiama,17.8,2017-10-26,16
Merimbula,17,2017-10-26,16
Sussex,17.8,2017-10-26,16
Ballina,21,2017-10-26,16
Coffs,22.14,2017-10-26,17
Mollymook,17.8,2017-10-26,17
Batemans,17.6,2017-10-26,17
Coffs,19.5,2017-10-26,17
South,22.1,2017-10-26,18
Evans,22.5,2017-10-26,18
Hawks,19.3,2017-10-26,18
Port,18.1,2017-10-26,18
Kingscliff,21.8,2017-10-26,19
Crescent,18.2,2017-10-26,19
Old,18.5,2017-10-26,19
Forster,19.3,2017-10-26,19
Coffs,23.22,2017-10-26,20
Bondi,19.5,2017-10-26,20
Kiama,17.9,2017-10-26,20
Merimbula,17,2017-10-26,20
Sussex,17.8,2017-10-26,20
Ballina,20.7,2017-10-26,20
Byron,21.2,2017-10-26,21
Mollymook,17.9,2017-10-26,21
Batemans,17.4,2017-10-26,21
Coffs,19.3,2017-10-26,21
South,21.7,2017-10-26,22
Evans,21.7,2017-10-26,22
Hawks,19.5,2017-10-26,22
Yamba,20.6,2017-10-26,22
Coffs,23.86,2017-10-26,23
Port,17.8,2017-10-26,23
Kingscliff,21.4,2017-10-26,23
Crescent,17.3,2017-10-26,23
Old,18.8,2017-10-26,23
Forster,19.2,2017-10-26,23
Bondi,19.3,2017-10-27,0
Kiama,18.2,2017-10-27,0
Merimbula,16.8,2017-10-27,0
Sussex,17.8,2017-10-27,0
Ballina,20.6,2017-10-27,0
Byron,21,2017-10-27,1
Mollymook,17.9,2017-10-27,1
Batemans,17.4,2017-10-27,1
Coffs,19.3,2017-10-27,1
Coffs,23.63,2017-10-27,2
South,20.6,2017-10-27,2
Evans,21.2,2017-10-27,2
Hawks,19.3,2017-10-27,2
Yamba,20.1,2017-10-27,2
Port,17.6,2017-10-27,2
Kingscliff,20.7,2017-10-27,3
Crescent,17.3,2017-10-27,3
Old,18.8,2017-10-27,3
Forster,18.8,2017-10-27,3
Bondi,19.3,2017-10-27,4
Kiama,17.8,2017-10-27,4
Merimbula,16.8,2017-10-27,4
Sussex,17.6,2017-10-27,4
Ballina,19.8,2017-10-27,4
Coffs,23.31,2017-10-27,5
Mollymook,17.8,2017-10-27,5
Batemans,17.3,2017-10-27,5
Coffs,19.3,2017-10-27,5
South,20.4,2017-10-27,6
Evans,21,2017-10-27,6
Hawks,19.2,2017-10-27,6
Port,17.8,2017-10-27,6
Kingscliff,20.9,2017-10-27,7
Crescent,17.4,2017-10-27,7
Old,18.8,2017-10-27,7
Forster,18.1,2017-10-27,7
Coffs,23.38,2017-10-27,8
Bondi,19.5,2017-10-27,8
Kiama,17.4,2017-10-27,8
Merimbula,16.7,2017-10-27,8
Sussex,17.6,2017-10-27,8
Ballina,19.6,2017-10-27,8
Mollymook,17.9,2017-10-27,9
Batemans,17.3,2017-10-27,9
Coffs,19.3,2017-10-27,9
South,20.1,2017-10-27,10
Evans,20.9,2017-10-27,10
Hawks,19,2017-10-27,10
Port,18.1,2017-10-27,10
Coffs,23.23,2017-10-27,11
Kingscliff,19.6,2017-10-27,11
Redhead,18.8,2017-10-27,11
Old,19,2017-10-27,11
Forster,17.6,2017-10-27,11
Bondi,19.5,2017-10-27,12
Kiama,17.8,2017-10-27,12
Merimbula,16.8,2017-10-27,12
Sussex,17.8,2017-10-27,12
Ballina,20.4,2017-10-27,12
Byron,19.2,2017-10-27,13
Batemans,17.6,2017-10-27,13
Coffs,19.8,2017-10-27,13
Coffs,22.98,2017-10-27,14
South,20.7,2017-10-27,14
Evans,21.2,2017-10-27,14
Hawks,19.2,2017-10-27,14
Yamba,20.9,2017-10-27,14
Port,18.5,2017-10-27,14
Kingscliff,19.6,2017-10-27,15
Crescent,19.3,2017-10-27,15
Old,19.3,2017-10-27,15
Forster,18.4,2017-10-27,15
Bondi,19.8,2017-10-27,16
Kiama,17.8,2017-10-27,16
Merimbula,17.3,2017-10-27,16
Sussex,17.9,2017-10-27,16
Ballina,20.7,2017-10-27,16
Coffs,22.33,2017-10-27,17
Mollymook,18.2,2017-10-27,17
Batemans,17.8,2017-10-27,17
Coffs,20.4,2017-10-27,17
South,21.2,2017-10-27,18
Evans,22.1,2017-10-27,18
Hawks,19.2,2017-10-27,18
Yamba,21.5,2017-10-27,18
Port,18.4,2017-10-27,18
Kingscliff,19.8,2017-10-27,19
Crescent,19.3,2017-10-27,19
Old,19.2,2017-10-27,19
Forster,18.4,2017-10-27,19
Coffs,22.66,2017-10-27,20
Bondi,19.8,2017-10-27,20
Kiama,17.8,2017-10-27,20
Merimbula,17.1,2017-10-27,20
Sussex,17.8,2017-10-27,20
Ballina,21.2,2017-10-27,20
Byron,20.9,2017-10-27,21
Batemans,17.8,2017-10-27,21
Coffs,20.6,2017-10-27,21
Evans,22,2017-10-27,22
Yamba,21.5,2017-10-27,22
Port,18.4,2017-10-27,22
Coffs,24.14,2017-10-27,23
Kingscliff,21.2,2017-10-27,23
Crescent,19.5,2017-10-27,23
Old,19.3,2017-10-27,23
Forster,18.4,2017-10-27,23
Bondi,19.8,2017-10-28,0
Kiama,18.5,2017-10-28,0
Merimbula,16.7,2017-10-28,0
Sussex,17.8,2017-10-28,0
Ballina,21,2017-10-28,0
Byron,21.8,2017-10-28,1
Batemans,17.6,2017-10-28,1
Coffs,20.3,2017-10-28,1
Coffs,23.86,2017-10-28,2
South,20.4,2017-10-28,2
Evans,21.5,2017-10-28,2
Hawks,18.8,2017-10-28,2
Port,19.3,2017-10-28,2
Kingscliff,20.6,2017-10-28,3
Crescent,19.8,2017-10-28,3
Old,19.2,2017-10-28,3
Forster,18.8,2017-10-28,3
Bondi,19.8,2017-10-28,4
Kiama,18.4,2017-10-28,4
Merimbula,16.8,2017-10-28,4
Sussex,17.8,2017-10-28,4
Ballina,20.4,2017-10-28,4
Coffs,24.36,2017-10-28,5
Byron,21.7,2017-10-28,5
Coffs,19.9,2017-10-28,5
South,20.7,2017-10-28,6
Evans,21.5,2017-10-28,6
Hawks,18.8,2017-10-28,6
Yamba,21.4,2017-10-28,6
Port,18.7,2017-10-28,6
Kingscliff,20.7,2017-10-28,7
Crescent,19.6,2017-10-28,7
Old,19.2,2017-10-28,7
Forster,19,2017-10-28,7
Coffs,23.88,2017-10-28,8
Bondi,19.8,2017-10-28,8
Kiama,18.2,2017-10-28,8
Merimbula,17,2017-10-28,8
Sussex,17.8,2017-10-28,8
Ballina,20.9,2017-10-28,8
Byron,21.2,2017-10-28,9
Batemans,17.6,2017-10-28,9
Coffs,20.1,2017-10-28,9
South,20.7,2017-10-28,10
Evans,21.5,2017-10-28,10
Hawks,18.8,2017-10-28,10
Yamba,21.4,2017-10-28,10
Port,19.2,2017-10-28,10
Coffs,23.08,2017-10-28,11
Kingscliff,20.1,2017-10-28,11
Crescent,19.6,2017-10-28,11
Old,19.3,2017-10-28,11
Forster,19.2,2017-10-28,11
Kiama,18.4,2017-10-28,12
Bondi,20.1,2017-10-28,12
Merimbula,17,2017-10-28,12
Sussex,17.9,2017-10-28,12
Ballina,21,2017-10-28,12
Byron,21.5,2017-10-28,13
Batemans,17.9,2017-10-28,13
Coffs,20.7,2017-10-28,13
Coffs,22.33,2017-10-28,14
South,20.7,2017-10-28,14
Evans,22.1,2017-10-28,14
Hawks,19.5,2017-10-28,14
Yamba,21.8,2017-10-28,14
Port,20.1,2017-10-28,14
Kingscliff,20.3,2017-10-28,15
Crescent,20.6,2017-10-28,15
Redhead,19.5,2017-10-28,15
Old,19.8,2017-10-28,15
Forster,19.5,2017-10-28,15
Bondi,20.3,2017-10-28,16
Kiama,18.7,2017-10-28,16
Merimbula,17.1,2017-10-28,16
Sussex,18.1,2017-10-28,16
Ballina,22,2017-10-28,16
Coffs,21.63,2017-10-28,17
Byron,21.2,2017-10-28,17
Batemans,17.9,2017-10-28,17
Coffs,21,2017-10-28,17
South,20.9,2017-10-28,18
Evans,22.8,2017-10-28,18
Hawks,19.8,2017-10-28,18
Yamba,22.5,2017-10-28,18
Port,19,2017-10-28,19
Kingscliff,22.3,2017-10-28,19
Crescent,20.4,2017-10-28,19
Redhead,19.2,2017-10-28,19
Old,19.8,2017-10-28,19
Forster,19.9,2017-10-28,19
Coffs,22.01,2017-10-28,20
Bondi,19.9,2017-10-28,20
Kiama,18.4,2017-10-28,20
Merimbula,17.1,2017-10-28,20
Sussex,17.9,2017-10-28,20
Ballina,22.1,2017-10-28,20
Byron,23.2,2017-10-28,21
Mollymook,18.5,2017-10-28,21
Batemans,17.8,2017-10-28,21
Coffs,20.3,2017-10-28,21
South,21.4,2017-10-28,22
Evans,22.9,2017-10-28,22
Hawks,19.9,2017-10-28,22
Coffs,23.74,2017-10-28,23
Port,18.2,2017-10-28,23
Kingscliff,22.8,2017-10-28,23
Crescent,19.2,2017-10-28,23
Redhead,19,2017-10-28,23
Old,19.8,2017-10-28,23
Forster,19.9,2017-10-28,23
Bondi,19.8,2017-10-29,0
Kiama,18.4,2017-10-29,0
Merimbula,17.4,2017-10-29,0
Sussex,17.9,2017-10-29,0
Ballina,21.5,2017-10-29,0
Mollymook,18.4,2017-10-29,1
Coffs,20.3,2017-10-29,1
Coffs,24.79,2017-10-29,2
South,21.4,2017-10-29,2
Evans,22.5,2017-10-29,2
Hawks,19.3,2017-10-29,2
Yamba,20.4,2017-10-29,2
Port,18.4,2017-10-29,2
Kingscliff,20.9,2017-10-29,3
Crescent,19.8,2017-10-29,3
Redhead,19,2017-10-29,3
Old,19.6,2017-10-29,3
Forster,19.8,2017-10-29,3
Kiama,18.4,2017-10-29,4
Merimbula,17.6,2017-10-29,4
Sussex,17.9,2017-10-29,4
Ballina,20.7,2017-10-29,4
Coffs,25.1,2017-10-29,5
Byron,22.9,2017-10-29,5
Mollymook,18.5,2017-10-29,5
Coffs,20.4,2017-10-29,5
Hawks,19.3,2017-10-29,6
Yamba,21.2,2017-10-29,6
Port,18.7,2017-10-29,7
Kingscliff,20.4,2017-10-29,7
Crescent,19.6,2017-10-29,7
Old,19.5,2017-10-29,7
Forster,19.6,2017-10-29,7
Coffs,24.57,2017-10-29,8
Bondi,19.5,2017-10-29,8
Kiama,18.1,2017-10-29,8
Merimbula,17.8,2017-10-29,8
Sussex,17.9,2017-10-29,8
Ballina,21,2017-10-29,8
Byron,21.4,2017-10-29,9
Mollymook,18.5,2017-10-29,9
Batemans,17.9,2017-10-29,9
Coffs,19.9,2017-10-29,9
South,21,2017-10-29,10
Evans,22.5,2017-10-29,10
Hawks,19.6,2017-10-29,10
Yamba,20.9,2017-10-29,10
Port,17.8,2017-10-29,10
Coffs,23.94,2017-10-29,11
Kingscliff,19.8,2017-10-29,11
Crescent,18.7,2017-10-29,11
Old,19.2,2017-10-29,11
Forster,19.9,2017-10-29,11
Kiama,18.5,2017-10-29,12
Bondi,19.8,2017-10-29,12
Merimbula,17.8,2017-10-29,12
Sussex,18.2,2017-10-29,12
Ballina,21.8,2017-10-29,12
Mollymook,19,2017-10-29,13
Batemans,18.1,2017-10-29,13
Coffs,20.3,2017-10-29,13
Coffs,23.58,2017-10-29,14
South,20.7,2017-10-29,14
Evans,23.1,2017-10-29,14
Hawks,20.1,2017-10-29,14
Yamba,21.4,2017-10-29,14
Port,18.5,2017-10-29,14
Kingscliff,22.1,2017-10-29,15
Crescent,19.3,2017-10-29,15
Redhead,19.8,2017-10-29,15
Old,19.6,2017-10-29,15
Forster,20.6,2017-10-29,15
Bondi,19.9,2017-10-29,16
Kiama,18.8,2017-10-29,16
Merimbula,17.6,2017-10-29,16
Sussex,18.2,2017-10-29,16
Ballina,22,2017-10-29,16
Coffs,23.01,2017-10-29,17
Byron,22.9,2017-10-29,17
Mollymook,19.5,2017-10-29,17
Batemans,18.1,2017-10-29,17
Coffs,20.9,2017-10-29,17
South,21,2017-10-29,18
Evans,22.9,2017-10-29,18
Hawks,20.6,2017-10-29,18
Port,17.9,2017-10-29,18
Kingscliff,21.2,2017-10-29,19
Crescent,19.3,2017-10-29,19
Redhead,19.6,2017-10-29,19
Old,19.5,2017-10-29,19
Forster,20.7,2017-10-29,19
Coffs,23.38,2017-10-29,20
Bondi,19.5,2017-10-29,20
Kiama,19,2017-10-29,20
Merimbula,17.3,2017-10-29,20
Sussex,18.1,2017-10-29,20
Ballina,20.4,2017-10-29,20
Batemans,18.2,2017-10-29,21
Coffs,20.7,2017-10-29,21
South,22.5,2017-10-29,22
Evans,23.2,2017-10-29,22
Hawks,20.6,2017-10-29,22
Port,17.1,2017-10-29,22
Coffs,24.21,2017-10-29,23
Kingscliff,21,2017-10-29,23
Crescent,18.2,2017-10-29,23
Redhead,19.2,2017-10-29,23
Old,19.8,2017-10-29,23
Forster,20.3,2017-10-29,23
Bondi,19.5,2017-10-30,0
Kiama,18.7,2017-10-30,0
Merimbula,16.7,2017-10-30,0
Sussex,18.1,2017-10-30,0
Ballina,21.2,2017-10-30,0
Mollymook,19.2,2017-10-30,1
Batemans,18.1,2017-10-30,1
Coffs,20.6,2017-10-30,1
Coffs,25.41,2017-10-30,2
South,22,2017-10-30,2
Evans,22.9,2017-10-30,2
Hawks,20.6,2017-10-30,2
Yamba,21.8,2017-10-30,2
Port,17.6,2017-10-30,3
Kingscliff,20.9,2017-10-30,3
Redhead,19,2017-10-30,3
Crescent,17.9,2017-10-30,3
Old,19.5,2017-10-30,3
Forster,20.4,2017-10-30,3
Bondi,19.5,2017-10-30,4
Kiama,18.8,2017-10-30,4
Merimbula,16.7,2017-10-30,4
Sussex,18.1,2017-10-30,4
Coffs,23.51,2017-10-30,5
Byron,22.1,2017-10-30,5
Mollymook,18.4,2017-10-30,5
Batemans,17.8,2017-10-30,5
Coffs,19.9,2017-10-30,5
South,21.2,2017-10-30,6
Hawks,20.3,2017-10-30,6
Yamba,21.2,2017-10-30,6
Port,17,2017-10-30,7
Kingscliff,19.6,2017-10-30,7
Crescent,17.8,2017-10-30,7
Redhead,18.8,2017-10-30,7
Old,19,2017-10-30,7
Forster,20.3,2017-10-30,7
Coffs,23.85,2017-10-30,8
Bondi,19.3,2017-10-30,8
Kiama,18.8,2017-10-30,8
Merimbula,17.8,2017-10-30,8
Sussex,17.9,2017-10-30,8
Ballina,19.9,2017-10-30,8
Byron,22.1,2017-10-30,9
Mollymook,18.4,2017-10-30,9
Batemans,17.8,2017-10-30,9
Coffs,20.6,2017-10-30,9
South,21,2017-10-30,10
Evans,22.9,2017-10-30,10
Hawks,20.1,2017-10-30,10
Coffs,23.71,2017-10-30,11
Port,17.1,2017-10-30,11
Kingscliff,21,2017-10-30,11
Crescent,18.4,2017-10-30,11
Redhead,19.5,2017-10-30,11
Old,18.7,2017-10-30,11
Forster,20.1,2017-10-30,11
Bondi,19.6,2017-10-30,12
Kiama,19,2017-10-30,12
Merimbula,17.8,2017-10-30,12
Sussex,18.1,2017-10-30,12
Ballina,20.7,2017-10-30,12
Byron,22,2017-10-30,13
Mollymook,18.7,2017-10-30,13
Batemans,18.2,2017-10-30,13
Coffs,21,2017-10-30,13
Coffs,23.6,2017-10-30,14
South,21.5,2017-10-30,14
Evans,23.1,2017-10-30,14
Hawks,21.4,2017-10-30,14
Port,16.8,2017-10-30,15
Kingscliff,20.9,2017-10-30,15
Crescent,17.6,2017-10-30,15
Redhead,19.6,2017-10-30,15
Old,19.3,2017-10-30,15
Forster,20.9,2017-10-30,15
Bondi,19.8,2017-10-30,16
Kiama,19,2017-10-30,16
Merimbula,17.8,2017-10-30,16
Sussex,18.2,2017-10-30,16
Ballina,18.5,2017-10-30,16
Coffs,23.38,2017-10-30,17
Byron,21.7,2017-10-30,17
Mollymook,18.8,2017-10-30,17
Batemans,17.9,2017-10-30,17
Coffs,20.7,2017-10-30,17
South,23.2,2017-10-30,18
Evans,22.9,2017-10-30,18
Hawks,21.5,2017-10-30,18
Port,17,2017-10-30,19
Kingscliff,19.9,2017-10-30,19
Redhead,19.3,2017-10-30,19
Crescent,17.8,2017-10-30,19
Old,19.3,2017-10-30,19
Forster,20.9,2017-10-30,19
Coffs,23.52,2017-10-30,20
Bondi,19.6,2017-10-30,20
Merimbula,17.6,2017-10-30,20
Ballina,17.6,2017-10-30,20
Byron,20.7,2017-10-30,21
Coffs,19.9,2017-10-30,21
Evans,23.7,2017-10-30,22
Hawks,21.4,2017-10-30,22
Yamba,20.4,2017-10-30,22
Coffs,23.8,2017-10-30,23
Port,16.8,2017-10-30,23
Kingscliff,19.8,2017-10-30,23
Crescent,17.4,2017-10-30,23
Redhead,19.3,2017-10-30,23
Old,19,2017-10-30,23
Forster,20.4,2017-10-30,23
Bondi,19.5,2017-10-31,0
Kiama,18.8,2017-10-31,0
Merimbula,17,2017-10-31,0
Sussex,18.1,2017-10-31,0
Ballina,17.9,2017-10-31,0
Byron,19.8,2017-10-31,1
Batemans,18.1,2017-10-31,1
Coffs,19.2,2017-10-31,2
Coffs,23.4,2017-10-31,2
South,21.2,2017-10-31,2
Evans,22.6,2017-10-31,2
Hawks,19.8,2017-10-31,2
Yamba,19.9,2017-10-31,2
Port,16.7,2017-10-31,3
Kingscliff,19.8,2017-10-31,3
Redhead,19,2017-10-31,3
Crescent,16.5,2017-10-31,3
Old,19,2017-10-31,3
Forster,18.1,2017-10-31,3
Kiama,19.3,2017-10-31,4
Merimbula,17,2017-10-31,4
Sussex,18.1,2017-10-31,4
Ballina,17.9,2017-10-31,4
Coffs,23.87,2017-10-31,5
Byron,19.5,2017-10-31,5
Mollymook,18.1,2017-10-31,5
Coffs,18.8,2017-10-31,5
South,19.8,2017-10-31,6
Hawks,19.6,2017-10-31,6
Port,16.5,2017-10-31,7
Kingscliff,19,2017-10-31,7
Crescent,17,2017-10-31,7
Redhead,18.8,2017-10-31,7
Old,18.7,2017-10-31,7
Forster,17.4,2017-10-31,7
Coffs,24.12,2017-10-31,8
Kiama,19.3,2017-10-31,8
Merimbula,16.8,2017-10-31,8
Sussex,18.1,2017-10-31,8
Ballina,17.9,2017-10-31,8
Byron,18.1,2017-10-31,9
Mollymook,18.2,2017-10-31,9
Batemans,17.9,2017-10-31,9
Coffs,18.8,2017-10-31,10
South,19.8,2017-10-31,10
Evans,21,2017-10-31,10
Hawks,19.5,2017-10-31,10
Coffs,24.2,2017-10-31,11
Port,16.8,2017-10-31,11
Kingscliff,18.8,2017-10-31,11
Crescent,18.2,2017-10-31,11
Old,18.5,2017-10-31,11
Forster,17.9,2017-10-31,11
Bondi,19.5,2017-10-31,12
Kiama,19,2017-10-31,12
Merimbula,17,2017-10-31,12
Sussex,18.1,2017-10-31,12
Ballina,19.2,2017-10-31,12
Byron,18.2,2017-10-31,13
Mollymook,18.4,2017-10-31,13
Batemans,18.1,2017-10-31,13
Coffs,19,2017-10-31,14
Coffs,23.82,2017-10-31,14
South,20.3,2017-10-31,14
